"TestIndex","TestId","ManifoldId","Run","Pass","Symbol","MarketGroup","Segment","FromDate","ToDate","SetFile","Report","ExpectedReport","IsUS100"
"64","0064_RUN1_Pass3157_UK100_OOS","RUN1_Pass3157","RUN1","3157","UK100","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass3157.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass3157_OOS_20180101_20260531.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass3157_OOS_20180101_20260531.xml.htm","False"
"65","0065_RUN1_Pass3157_USOIL_IS","RUN1_Pass3157","RUN1","3157","USOIL","Energy","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3157.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN1_Pass3157_IS_20050101_20120101.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN1_Pass3157_IS_20050101_20120101.xml.htm","False"
"66","0066_RUN1_Pass3157_USOIL_VAL","RUN1_Pass3157","RUN1","3157","USOIL","Energy","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3157.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN1_Pass3157_VAL_20120101_20180101.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN1_Pass3157_VAL_20120101_20180101.xml.htm","False"
"67","0067_RUN1_Pass3157_USOIL_OOS","RUN1_Pass3157","RUN1","3157","USOIL","Energy","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass3157.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN1_Pass3157_OOS_20180101_20260531.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN1_Pass3157_OOS_20180101_20260531.xml.htm","False"
"68","0068_RUN1_Pass3157_UKOIL_IS","RUN1_Pass3157","RUN1","3157","UKOIL","Energy","IS","2005.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3157.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN1_Pass3157_IS_20050401_20120101.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN1_Pass3157_IS_20050401_20120101.xml.htm","False"
"69","0069_RUN1_Pass3157_UKOIL_VAL","RUN1_Pass3157","RUN1","3157","UKOIL","Energy","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3157.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN1_Pass3157_VAL_20120101_20180101.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN1_Pass3157_VAL_20120101_20180101.xml.htm","False"
"70","0070_RUN1_Pass3157_UKOIL_OOS","RUN1_Pass3157","RUN1","3157","UKOIL","Energy","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass3157.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN1_Pass3157_OOS_20180101_20260531.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN1_Pass3157_OOS_20180101_20260531.xml.htm","False"
"71","0071_RUN1_Pass1991_EURUSD_IS","RUN1_Pass1991","RUN1","1991","EURUSD","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass1991_IS_20000101_20120101.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass1991_IS_20000101_20120101.xml.htm","False"
"72","0072_RUN1_Pass1991_EURUSD_VAL","RUN1_Pass1991","RUN1","1991","EURUSD","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml.htm","False"
"73","0073_RUN1_Pass1991_EURUSD_OOS","RUN1_Pass1991","RUN1","1991","EURUSD","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml.htm","False"
"74","0074_RUN1_Pass1991_GBPUSD_IS","RUN1_Pass1991","RUN1","1991","GBPUSD","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass1991_IS_20000101_20120101.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass1991_IS_20000101_20120101.xml.htm","False"
"75","0075_RUN1_Pass1991_GBPUSD_VAL","RUN1_Pass1991","RUN1","1991","GBPUSD","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml.htm","False"
"76","0076_RUN1_Pass1991_GBPUSD_OOS","RUN1_Pass1991","RUN1","1991","GBPUSD","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml.htm","False"
"77","0077_RUN1_Pass1991_USDJPY_IS","RUN1_Pass1991","RUN1","1991","USDJPY","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass1991_IS_20000101_20120101.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass1991_IS_20000101_20120101.xml.htm","False"
"78","0078_RUN1_Pass1991_USDJPY_VAL","RUN1_Pass1991","RUN1","1991","USDJPY","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml.htm","False"
"79","0079_RUN1_Pass1991_USDJPY_OOS","RUN1_Pass1991","RUN1","1991","USDJPY","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml.htm","False"
"80","0080_RUN1_Pass1991_EURJPY_IS","RUN1_Pass1991","RUN1","1991","EURJPY","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass1991_IS_20000101_20120101.xml","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass1991_IS_20000101_20120101.xml.htm","False"
"81","0081_RUN1_Pass1991_EURJPY_VAL","RUN1_Pass1991","RUN1","1991","EURJPY","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml.htm","False"
"82","0082_RUN1_Pass1991_EURJPY_OOS","RUN1_Pass1991","RUN1","1991","EURJPY","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml.htm","False"
"83","0083_RUN1_Pass1991_XAUUSD_IS","RUN1_Pass1991","RUN1","1991","XAUUSD","Metals","IS","2006.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass1991_IS_20060401_20120101.xml","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass1991_IS_20060401_20120101.xml.htm","False"
"84","0084_RUN1_Pass1991_XAUUSD_VAL","RUN1_Pass1991","RUN1","1991","XAUUSD","Metals","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml.htm","False"
"85","0085_RUN1_Pass1991_XAUUSD_OOS","RUN1_Pass1991","RUN1","1991","XAUUSD","Metals","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml.htm","False"
"86","0086_RUN1_Pass1991_XAGUSD_IS","RUN1_Pass1991","RUN1","1991","XAGUSD","Metals","IS","2006.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass1991_IS_20060401_20120101.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass1991_IS_20060401_20120101.xml.htm","False"
"87","0087_RUN1_Pass1991_XAGUSD_VAL","RUN1_Pass1991","RUN1","1991","XAGUSD","Metals","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml.htm","False"
"88","0088_RUN1_Pass1991_XAGUSD_OOS","RUN1_Pass1991","RUN1","1991","XAGUSD","Metals","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml.htm","False"
"89","0089_RUN1_Pass1991_US500_IS","RUN1_Pass1991","RUN1","1991","US500","Indices","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass1991_IS_20050101_20120101.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass1991_IS_20050101_20120101.xml.htm","False"
"90","0090_RUN1_Pass1991_US500_VAL","RUN1_Pass1991","RUN1","1991","US500","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml.htm","False"
"91","0091_RUN1_Pass1991_US500_OOS","RUN1_Pass1991","RUN1","1991","US500","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml.htm","False"
"92","0092_RUN1_Pass1991_US30_IS","RUN1_Pass1991","RUN1","1991","US30","Indices","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\US30_D1StopLossSplit_RUN1_Pass1991_IS_20050101_20120101.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN1_Pass1991_IS_20050101_20120101.xml.htm","False"
"93","0093_RUN1_Pass1991_US30_VAL","RUN1_Pass1991","RUN1","1991","US30","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\US30_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml.htm","False"
"94","0094_RUN1_Pass1991_US30_OOS","RUN1_Pass1991","RUN1","1991","US30","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\US30_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml.htm","False"
"95","0095_RUN1_Pass1991_US100_VAL","RUN1_Pass1991","RUN1","1991","US100","Indices","VAL","2014.09.15","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\US100_D1StopLossSplit_RUN1_Pass1991_VAL_20140915_20180101.xml","reports\expanded_basket\US100_D1StopLossSplit_RUN1_Pass1991_VAL_20140915_20180101.xml.htm","True"
"96","0096_RUN1_Pass1991_US100_OOS","RUN1_Pass1991","RUN1","1991","US100","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\US100_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml","reports\expanded_basket\US100_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml.htm","True"
"97","0097_RUN1_Pass1991_UK100_IS","RUN1_Pass1991","RUN1","1991","UK100","Indices","IS","2008.06.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass1991_IS_20080601_20120101.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass1991_IS_20080601_20120101.xml.htm","False"
"98","0098_RUN1_Pass1991_UK100_VAL","RUN1_Pass1991","RUN1","1991","UK100","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml.htm","False"
"99","0099_RUN1_Pass1991_UK100_OOS","RUN1_Pass1991","RUN1","1991","UK100","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml.htm","False"
"100","0100_RUN1_Pass1991_USOIL_IS","RUN1_Pass1991","RUN1","1991","USOIL","Energy","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN1_Pass1991_IS_20050101_20120101.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN1_Pass1991_IS_20050101_20120101.xml.htm","False"
"101","0101_RUN1_Pass1991_USOIL_VAL","RUN1_Pass1991","RUN1","1991","USOIL","Energy","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml.htm","False"
"102","0102_RUN1_Pass1991_USOIL_OOS","RUN1_Pass1991","RUN1","1991","USOIL","Energy","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml.htm","False"
"103","0103_RUN1_Pass1991_UKOIL_IS","RUN1_Pass1991","RUN1","1991","UKOIL","Energy","IS","2005.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN1_Pass1991_IS_20050401_20120101.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN1_Pass1991_IS_20050401_20120101.xml.htm","False"
"104","0104_RUN1_Pass1991_UKOIL_VAL","RUN1_Pass1991","RUN1","1991","UKOIL","Energy","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN1_Pass1991_VAL_20120101_20180101.xml.htm","False"
"105","0105_RUN1_Pass1991_UKOIL_OOS","RUN1_Pass1991","RUN1","1991","UKOIL","Energy","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass1991.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN1_Pass1991_OOS_20180101_20260531.xml.htm","False"
"106","0106_RUN1_Pass3156_EURUSD_IS","RUN1_Pass3156","RUN1","3156","EURUSD","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass3156_IS_20000101_20120101.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass3156_IS_20000101_20120101.xml.htm","False"
"107","0107_RUN1_Pass3156_EURUSD_VAL","RUN1_Pass3156","RUN1","3156","EURUSD","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass3156_VAL_20120101_20180101.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass3156_VAL_20120101_20180101.xml.htm","False"
"108","0108_RUN1_Pass3156_EURUSD_OOS","RUN1_Pass3156","RUN1","3156","EURUSD","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass3156_OOS_20180101_20260531.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass3156_OOS_20180101_20260531.xml.htm","False"
"109","0109_RUN1_Pass3156_GBPUSD_IS","RUN1_Pass3156","RUN1","3156","GBPUSD","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass3156_IS_20000101_20120101.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass3156_IS_20000101_20120101.xml.htm","False"
"110","0110_RUN1_Pass3156_GBPUSD_VAL","RUN1_Pass3156","RUN1","3156","GBPUSD","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass3156_VAL_20120101_20180101.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass3156_VAL_20120101_20180101.xml.htm","False"
"111","0111_RUN1_Pass3156_GBPUSD_OOS","RUN1_Pass3156","RUN1","3156","GBPUSD","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass3156_OOS_20180101_20260531.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass3156_OOS_20180101_20260531.xml.htm","False"
"112","0112_RUN1_Pass3156_USDJPY_IS","RUN1_Pass3156","RUN1","3156","USDJPY","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass3156_IS_20000101_20120101.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass3156_IS_20000101_20120101.xml.htm","False"
"113","0113_RUN1_Pass3156_USDJPY_VAL","RUN1_Pass3156","RUN1","3156","USDJPY","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass3156_VAL_20120101_20180101.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass3156_VAL_20120101_20180101.xml.htm","False"
"114","0114_RUN1_Pass3156_USDJPY_OOS","RUN1_Pass3156","RUN1","3156","USDJPY","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass3156_OOS_20180101_20260531.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass3156_OOS_20180101_20260531.xml.htm","False"
"115","0115_RUN1_Pass3156_EURJPY_IS","RUN1_Pass3156","RUN1","3156","EURJPY","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass3156_IS_20000101_20120101.xml","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass3156_IS_20000101_20120101.xml.htm","False"
"116","0116_RUN1_Pass3156_EURJPY_VAL","RUN1_Pass3156","RUN1","3156","EURJPY","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass3156_VAL_20120101_20180101.xml","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass3156_VAL_20120101_20180101.xml.htm","False"
"117","0117_RUN1_Pass3156_EURJPY_OOS","RUN1_Pass3156","RUN1","3156","EURJPY","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass3156_OOS_20180101_20260531.xml","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass3156_OOS_20180101_20260531.xml.htm","False"
"118","0118_RUN1_Pass3156_XAUUSD_IS","RUN1_Pass3156","RUN1","3156","XAUUSD","Metals","IS","2006.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass3156_IS_20060401_20120101.xml","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass3156_IS_20060401_20120101.xml.htm","False"
"119","0119_RUN1_Pass3156_XAUUSD_VAL","RUN1_Pass3156","RUN1","3156","XAUUSD","Metals","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass3156_VAL_20120101_20180101.xml","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass3156_VAL_20120101_20180101.xml.htm","False"
"120","0120_RUN1_Pass3156_XAUUSD_OOS","RUN1_Pass3156","RUN1","3156","XAUUSD","Metals","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass3156_OOS_20180101_20260531.xml","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass3156_OOS_20180101_20260531.xml.htm","False"
"121","0121_RUN1_Pass3156_XAGUSD_IS","RUN1_Pass3156","RUN1","3156","XAGUSD","Metals","IS","2006.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass3156_IS_20060401_20120101.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass3156_IS_20060401_20120101.xml.htm","False"
"122","0122_RUN1_Pass3156_XAGUSD_VAL","RUN1_Pass3156","RUN1","3156","XAGUSD","Metals","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass3156_VAL_20120101_20180101.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass3156_VAL_20120101_20180101.xml.htm","False"
"123","0123_RUN1_Pass3156_XAGUSD_OOS","RUN1_Pass3156","RUN1","3156","XAGUSD","Metals","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass3156_OOS_20180101_20260531.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass3156_OOS_20180101_20260531.xml.htm","False"
"124","0124_RUN1_Pass3156_US500_IS","RUN1_Pass3156","RUN1","3156","US500","Indices","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass3156_IS_20050101_20120101.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass3156_IS_20050101_20120101.xml.htm","False"
"125","0125_RUN1_Pass3156_US500_VAL","RUN1_Pass3156","RUN1","3156","US500","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass3156_VAL_20120101_20180101.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass3156_VAL_20120101_20180101.xml.htm","False"
"126","0126_RUN1_Pass3156_US500_OOS","RUN1_Pass3156","RUN1","3156","US500","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass3156.set","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass3156_OOS_20180101_20260531.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass3156_OOS_20180101_20260531.xml.htm","False"
